iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
JPN,Asia,Japan,01/11/2021 00:00,1722864,0,846.57,18268,0,9.86,13783.18,0,6.77,146.15,0,0.08,0.67,,,,,,,,,25366757,49595,203.56,0.4,48232,0.39,0.01,189.6,people tested,193797409,99666360,94131049,,335063,505364,156.35,80.41,75.94,,4077,116212,0.09,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,02/11/2021 00:00,1722864,0,846.57,18268,0,9.86,13783.18,0,6.77,146.15,0,0.08,0.68,,,,,,,,,25423741,56984,204.02,0.46,48754,0.39,0,201.7,people tested,194111595,99705102,94406493,,314186,482433,156.6,80.44,76.16,,3892,105503,0.08,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,03/11/2021 00:00,1722864,0,846.57,18268,0,9.86,13783.18,0,6.77,146.15,0,0.08,0.68,140,1.13,964,7.78,,,,,25446244,22503,204.2,0.18,43841,0.35,0.01,186.4,people tested,194210910,99726840,94484070,,99315,431967,156.68,80.46,76.23,,3485,93460,0.08,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,04/11/2021 00:00,1722864,0,846.57,18268,0,9.86,13783.18,0,6.77,146.15,0,0.08,0.65,,,,,,,,,25504826,58582,204.67,0.47,44205,0.36,0,202.1,people tested,194539862,99781821,94758041,,328952,416505,156.95,80.5,76.45,,3360,86620,0.07,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,05/11/2021 00:00,1722864,0,846.57,18268,0,9.86,13783.18,0,6.77,146.15,0,0.08,0.7,,,,,,,,,25564248,59422,205.15,0.48,43695,0.35,0,208.9,people tested,194953381,99866586,95086795,,413519,395791,157.28,80.57,76.71,,3193,79930,0.06,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,06/11/2021 00:00,1722864,0,846.57,18268,0,9.86,13783.18,0,6.77,146.15,0,0.08,0.75,,,,,,,,,25599188,34940,205.43,0.28,42678,0.34,0,211.9,people tested,195509401,99982953,95526448,,556020,367820,157.73,80.66,77.07,,2967,70521,0.06,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,07/11/2021 00:00,1724200,1336,190.86,18310,42,6,13793.87,10.69,1.53,146.48,0.34,0.05,0.75,,,,,,,,,25616548,17360,205.57,0.14,42769,0.34,0,223.6,people tested,195861019,100056541,95804478,,351618,342668,158.01,80.72,77.29,,2765,63925,0.05,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,08/11/2021 00:00,1724200,0,190.86,18310,0,6,13793.87,0,1.53,146.48,0,0.05,0.79,,,,,,,,,25669260,52712,205.99,0.42,43215,0.35,0,223.3,people tested,196092382,100104891,95987491,,231363,327853,158.2,80.76,77.44,,2645,62647,0.05,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,09/11/2021 00:00,1724200,0,190.86,18310,0,6,13793.87,0,1.53,146.48,0,0.05,0.82,,,,,,,,,25719940,50680,206.4,0.41,42314,0.34,0,223,people tested,196320439,100155252,96165187,,228057,315549,158.38,80.8,77.58,,2546,64307,0.05,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,10/11/2021 00:00,1724200,0,190.86,18310,0,6,13793.87,0,1.53,146.48,0,0.05,0.84,134,1.08,755,6.09,,,,,25786604,66664,206.93,0.54,48623,0.39,0,270.1,people tested,196528703,100189243,96339460,,208264,331113,158.55,80.83,77.72,,2671,66058,0.05,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,11/11/2021 00:00,1724200,0,190.86,18310,0,6,13793.87,0,1.53,146.48,0,0.05,0.85,,,,,,,,,25837727,51123,207.34,0.41,47557,0.38,0,254.3,people tested,196712739,100219872,96492867,,184036,310411,158.7,80.85,77.85,,2504,62579,0.05,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,12/11/2021 00:00,1724200,0,190.86,18310,0,6,13793.87,0,1.53,146.48,0,0.05,0.82,,,,,,,,,25904809,67082,207.88,0.54,48652,0.39,0,266.5,people tested,196985857,100270680,96715177,,273118,290354,158.92,80.89,78.03,,2342,57728,0.05,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,13/11/2021 00:00,1724200,0,190.86,18310,0,6,13793.87,0,1.53,146.48,0,0.05,0.82,,,,,,,,,25940567,35758,208.17,0.29,48768,0.39,0,274.9,people tested,197344574,100338381,97006193,,358717,262168,159.21,80.95,78.26,,2115,50775,0.04,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,14/11/2021 00:00,1725466,1266,180.86,18327,17,2.43,13803.99,10.13,1.45,146.62,0.14,0.02,0.8,,,,,,,,,25960192,19625,208.33,0.16,49092,0.39,0,283.8,people tested,197551592,100369287,97182305,,207018,241510,159.38,80.97,78.4,,1948,44678,0.04,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,15/11/2021 00:00,1725466,0,180.86,18327,0,2.43,13803.99,0,1.45,146.62,0,0.02,0.8,,,,,,,,,26009123,48931,208.72,0.39,48552,0.39,0,286.8,people tested,197697677,100395210,97302467,,146085,229328,159.5,81,78.5,,1850,41474,0.03,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,16/11/2021 00:00,1725466,0,180.86,18327,0,2.43,13803.99,0,1.45,146.62,0,0.02,0.81,,,,,,,,,26057507,48384,209.11,0.39,48224,0.39,0,297.4,people tested,197844172,100420580,97423592,,146495,217676,159.61,81.02,78.6,,1756,37904,0.03,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,17/11/2021 00:00,1725466,0,180.86,18327,0,2.43,13803.99,0,1.45,146.62,0,0.02,0.82,96,0.77,626,5.05,,,,,26114399,56892,209.56,0.46,46828,0.38,0,288,people tested,197984731,100445540,97539191,,140559,208004,159.73,81.04,78.69,,1678,36614,0.03,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,18/11/2021 00:00,1725466,0,180.86,18327,0,2.43,13803.99,0,1.45,146.62,0,0.02,0.75,,,,,,,,,26164700,50301,209.97,0.4,46710,0.38,0,303,people tested,198114965,100468929,97646036,,130234,200318,159.83,81.05,78.78,,1616,35580,0.03,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,19/11/2021 00:00,1725466,0,180.86,18327,0,2.43,13803.99,0,1.45,146.62,0,0.02,0.72,,,,,,,,,26223667,58967,210.44,0.47,45551,0.37,0,307.2,people tested,198314890,100511085,97803805,,199925,189862,159.99,81.09,78.9,,1532,34344,0.03,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,20/11/2021 00:00,1725466,0,180.86,18327,0,2.43,13803.99,0,1.45,146.62,0,0.02,0.72,,,,,,,,,26256221,32554,210.7,0.26,45093,0.36,0,333,people tested,198594838,100567066,98027772,,279948,178609,160.22,81.13,79.09,,1441,32669,0.03,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,21/11/2021 00:00,1726474,1008,144,18347,20,2.86,13812.06,8.06,1.15,146.78,0.16,0.02,0.8,,,,,,,,,26272002,15781,210.83,0.13,44544,0.36,0,325.8,people tested,198753659,100592039,98161620,,158821,171724,160.35,81.15,79.19,,1385,31822,0.03,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,22/11/2021 00:00,1726474,0,144,18347,0,2.86,13812.06,0,1.15,146.78,0,0.02,0.74,,,,,,,,,26315889,43887,211.18,0.35,43824,0.35,0,330.9,people tested,198846707,100614642,98232065,,93048,164147,160.42,81.17,79.25,,1324,31347,0.02,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,23/11/2021 00:00,1726474,0,144,18347,0,2.86,13812.06,0,1.15,146.78,0,0.02,0.7,,,,,,,,,26340598,24709,211.38,0.2,40442,0.32,0,318.1,people tested,198872534,100619627,98252907,,25827,146909,160.44,81.18,79.27,,1185,28435,0.02,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,24/11/2021 00:00,1726474,0,144,18347,0,2.86,13812.06,0,1.15,146.78,0,0.02,0.63,79,0.64,529,4.27,,,,,26395934,55336,211.82,0.44,40219,0.32,0,368.5,people tested,198943797,100642099,98301698,,71263,137009,160.5,81.19,79.31,,1105,28080,0.02,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,25/11/2021 00:00,1726474,0,144,18347,0,2.86,13812.06,0,1.15,146.78,0,0.02,0.7,,,,,,,,,26442460,46526,212.2,0.37,39680,0.32,0,381.5,people tested,199030302,100662349,98367953,,86505,130762,160.57,81.21,79.36,,1055,27631,0.02,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,26/11/2021 00:00,1726474,0,144,18347,0,2.86,13812.06,0,1.15,146.78,0,0.02,0.75,,,,,,,,,26504457,61997,212.7,0.5,40113,0.32,0,408.1,people tested,199179707,100700709,98478998,,149405,123545,160.69,81.24,79.45,,997,27089,0.02,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,27/11/2021 00:00,1726474,0,144,18347,0,2.86,13812.06,0,1.15,146.78,0,0.02,0.82,,,,,,,,,26543747,39290,213.01,0.32,41075,0.33,0,408.4,people tested,199387883,100752293,98635590,,208176,113292,160.86,81.28,79.58,,914,26461,0.02,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,28/11/2021 00:00,1727143,669,95.57,18358,11,1.57,13817.41,5.35,0.76,146.87,0.09,0.01,0.83,,,,,,,,,26567016,23269,213.2,0.19,42145,0.34,0,469,people tested,199501390,100772168,98729222,,113507,106819,160.95,81.3,79.65,,862,25733,0.02,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,29/11/2021 00:00,1727143,0,95.57,18358,0,1.57,13817.41,0,0.76,146.87,0,0.01,0.9,,,,,,,,,26614958,47942,213.58,0.38,42724,0.34,0,452.4,people tested,199577435,100790532,98786903,,76045,104390,161.01,81.31,79.7,,842,25127,0.02,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,30/11/2021 00:00,1727143,0,95.57,18358,0,1.57,13817.41,0,0.76,146.87,0,0.01,0.88,,,,,,,,,26664442,49484,213.98,0.4,46263,0.37,0,510,people tested,199657749,100808589,98849160,,80314,112174,161.08,81.33,79.75,,905,26995,0.02,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,-15870.1,-0.58,0.49,-127.36
JPN,Asia,Japan,01/12/2021 00:00,1727143,0,95.57,18358,0,1.57,13817.41,0,0.76,146.87,0,0.01,0.91,54,0.44,421,3.4,,,,,26718229,53787,214.41,0.43,46042,0.37,0,476.1,people tested,199711835,100824769,98882126,4940,54086,109720,161.12,81.34,79.77,0,885,26096,0.02,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,02/12/2021 00:00,1727143,0,95.57,18358,0,1.57,13817.41,0,0.76,146.87,0,0.01,0.94,,,,,,,,,26770951,52722,214.83,0.42,46927,0.38,0,484.5,people tested,199760886,100840051,98911993,8842,49051,104369,161.16,81.35,79.8,0.01,842,25386,0.02,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,03/12/2021 00:00,1727143,0,95.57,18358,0,1.57,13817.41,0,0.76,146.87,0,0.01,1.02,,,,,,,,,26827895,56944,215.29,0.46,46205,0.37,0,458.1,people tested,199853547,100869218,98965360,18969,92661,96263,161.24,81.38,79.84,0.02,777,24073,0.02,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,04/12/2021 00:00,1727143,0,95.57,18358,0,1.57,13817.41,0,0.76,146.87,0,0.01,1.02,,,,,,,,,26855528,27633,215.51,0.22,44540,0.36,0,441.6,people tested,199977940,100913879,99042498,21563,124393,84294,161.34,81.41,79.9,0.02,680,23084,0.02,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,05/12/2021 00:00,1727942,799,114.14,18364,6,0.86,13823.8,6.39,0.91,146.92,0.05,0.01,1.04,,,,,,,,,26869715,14187,215.63,0.11,43243,0.35,0,403.6,people tested,200028252,100930094,99075775,22383,50312,75266,161.38,81.43,79.93,0.02,607,22561,0.02,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,06/12/2021 00:00,1727942,0,114.14,18364,0,0.86,13823.8,0,0.91,146.92,0,0.01,1.06,,,,,,,,,26917715,48000,216.01,0.38,43251,0.35,0,415.9,people tested,200078499,100944132,99101649,32718,50247,71581,161.42,81.44,79.95,0.03,577,21943,0.02,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,07/12/2021 00:00,1727942,0,114.14,18364,0,0.86,13823.8,0,0.91,146.92,0,0.01,1.05,,,,,,,,,26967369,49654,216.41,0.4,43275,0.35,0,406.1,people tested,200127079,100955913,99126139,45027,48580,67047,161.46,81.45,79.97,0.04,541,21046,0.02,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,08/12/2021 00:00,1727942,0,114.14,18364,0,0.86,13823.8,0,0.91,146.92,0,0.01,1.06,40,0.32,362,2.92,,,,,27019380,52011,216.83,0.42,43022,0.34,0,399.9,people tested,200171492,100962753,99149748,58991,44413,65665,161.49,81.45,79.99,0.05,530,19712,0.02,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,09/12/2021 00:00,1727942,0,114.14,18364,0,0.86,13823.8,0,0.91,146.92,0,0.01,1.07,,,,,,,,,27068218,48838,217.22,0.39,42467,0.34,0,374.4,people tested,200214744,100967614,99171807,75323,43252,64837,161.53,81.46,80.01,0.06,523,18223,0.02,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,10/12/2021 00:00,1727942,0,114.14,18364,0,0.86,13823.8,0,0.91,146.92,0,0.01,1.05,,,,,,,,,27131473,63255,217.73,0.51,43368,0.35,0,384.8,people tested,200309965,100975536,99216110,118319,95221,65203,161.6,81.46,80.04,0.1,526,15188,0.01,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,11/12/2021 00:00,1727942,0,114.14,18364,0,0.86,13823.8,0,0.91,146.92,0,0.01,1.09,,,,,,,,,27166322,34849,218.01,0.28,44399,0.36,0,388.5,people tested,200389989,100986560,99278062,125367,80024,58864,161.67,81.47,80.09,0.1,475,10383,0.01,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,12/12/2021 00:00,1728820,878,125.43,18373,9,1.29,13830.83,7.02,1,146.99,0.07,0.01,1.15,,,,,,,,,27182528,16206,218.14,0.13,44688,0.36,0,394,people tested,200420105,100990990,99302973,126142,30116,55979,161.69,81.48,80.11,0.1,452,8699,0.01,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,13/12/2021 00:00,1728820,0,125.43,18373,0,1.29,13830.83,0,1,146.99,0,0.01,1.14,,,,,,,,,27236037,53509,218.57,0.43,45475,0.36,0,394.5,people tested,200480880,100995680,99324903,160297,60775,57483,161.74,81.48,80.13,0.13,464,7364,0.01,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,14/12/2021 00:00,1728820,0,125.43,18373,0,1.29,13830.83,0,1,146.99,0,0.01,1.15,,,,,,,,,27284620,48583,218.96,0.39,45322,0.36,0,379.5,people tested,200534489,101003004,99332655,198830,53609,58201,161.78,81.49,80.14,0.16,470,6727,0,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,15/12/2021 00:00,1728820,0,125.43,18373,0,1.29,13830.83,0,1,146.99,0,0.01,1.14,35,0.28,416,3.36,,,,,27333787,49167,219.35,0.4,44915,0.36,0,360.1,people tested,200614213,101012668,99354875,246670,79724,63246,161.85,81.49,80.16,0.2,510,7131,0.01,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,16/12/2021 00:00,1728820,0,125.43,18373,0,1.29,13830.83,0,1,146.99,0,0.01,1.15,,,,,,,,,27383971,50184,219.75,0.4,45108,0.36,0,358,people tested,200697594,101022866,99375204,299524,83381,68979,161.92,81.5,80.17,0.24,556,7893,0.01,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,17/12/2021 00:00,1728820,0,125.43,18373,0,1.29,13830.83,0,1,146.99,0,0.01,1.21,,,,,,,,,27443659,59688,220.23,0.48,44598,0.36,0,344.2,people tested,200858454,101045816,99416784,395854,160860,78356,162.05,81.52,80.21,0.32,632,10040,0.01,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,18/12/2021 00:00,1728820,0,125.43,18373,0,1.29,13830.83,0,1,146.99,0,0.01,1.3,,,,,,,,,27472787,29128,220.47,0.23,43781,0.35,0,320.9,people tested,200976034,101081285,99475677,419072,117580,83721,162.14,81.55,80.25,0.34,675,13532,0.01,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,19/12/2021 00:00,1729964,1144,163.43,18379,6,0.86,13839.98,9.15,1.31,147.04,0.05,0.01,1.37,,,,,,,,,27487539,14752,220.58,0.12,43573,0.35,0,302.9,people tested,201015107,101095685,99497740,421682,39073,85000,162.17,81.56,80.27,0.34,686,14956,0.01,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,20/12/2021 00:00,1729964,0,163.43,18379,0,0.86,13839.98,0,1.31,147.04,0,0.01,1.44,,,,,,,,,27532023,44484,220.94,0.36,42284,0.34,0,282.2,people tested,201097857,101102163,99516782,478912,82750,88140,162.24,81.57,80.29,0.39,711,15212,0.01,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,21/12/2021 00:00,1729964,0,163.43,18379,0,0.86,13839.98,0,1.31,147.04,0,0.01,1.51,,,,,,,,,27582198,50175,221.34,0.4,42511,0.34,0,261.3,people tested,201193716,101114634,99535647,543435,95859,94175,162.32,81.58,80.3,0.44,760,15947,0.01,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,22/12/2021 00:00,1729964,0,163.43,18379,0,0.86,13839.98,0,1.31,147.04,0,0.01,1.42,69,0.56,603,4.86,,,,,27634349,52151,221.76,0.42,42937,0.34,0,250.5,people tested,201296922,101127355,99554443,615124,103206,97530,162.4,81.59,80.32,0.5,787,16384,0.01,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,23/12/2021 00:00,1729964,0,163.43,18379,0,0.86,13839.98,0,1.31,147.04,0,0.01,1.39,,,,,,,,,27681835,47486,222.14,0.38,42552,0.34,0,232,people tested,201398771,101137889,99571077,689805,101849,100168,162.48,81.59,80.33,0.56,808,16432,0.01,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,24/12/2021 00:00,1729964,0,163.43,18379,0,0.86,13839.98,0,1.31,147.04,0,0.01,1.44,,,,,,,,,27733163,51328,222.56,0.41,41358,0.33,0,209.3,people tested,201566668,101156333,99603697,806638,167897,101173,162.62,81.61,80.36,0.65,816,15788,0.01,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,25/12/2021 00:00,1729964,0,163.43,18379,0,0.86,13839.98,0,1.31,147.04,0,0.01,1.43,,,,,,,,,27769177,36014,222.84,0.29,42341,0.34,0,202,people tested,201690521,101184291,99655343,850887,123853,102070,162.72,81.63,80.4,0.69,823,14715,0.01,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,26/12/2021 00:00,1731789,1825,260.71,18387,8,1.14,13854.58,14.6,2.09,147.1,0.06,0.01,1.44,,,,,,,,,27787197,18020,222.99,0.14,42808,0.34,0.01,194.3,people tested,201730580,101195710,99676760,858110,40059,102210,162.75,81.64,80.42,0.69,825,14289,0.01,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,27/12/2021 00:00,1731789,0,260.71,18387,0,1.14,13854.58,0,2.09,147.1,0,0.01,1.48,,,,,,,,,27839101,51904,223.4,0.42,43868,0.35,0.01,192.4,people tested,201813580,101204615,99693115,915850,83000,102246,162.82,81.65,80.43,0.74,825,14636,0.01,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,28/12/2021 00:00,1731789,0,260.71,18387,0,1.14,13854.58,0,2.09,147.1,0,0.01,1.52,,,,,,,,,27899039,59938,223.89,0.48,45263,0.36,0.01,187.4,people tested,201906177,101211753,99706089,988335,92597,101780,162.89,81.65,80.44,0.8,821,13874,0.01,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,29/12/2021 00:00,1731789,0,260.71,18387,0,1.14,13854.58,0,2.09,147.1,0,0.01,1.56,91,0.73,1016,8.2,,,,,27936807,37768,224.19,0.3,43208,0.35,0.01,161.8,people tested,201957064,101214680,99710660,1031724,50887,94306,162.93,81.66,80.44,0.83,761,12475,0.01,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,30/12/2021 00:00,1731789,0,260.71,18387,0,1.14,13854.58,0,2.09,147.1,0,0.01,1.55,,,,,,,,,27962128,25321,224.39,0.2,40042,0.32,0.01,136.5,people tested,201970205,101215621,99711883,1042701,13141,81633,162.94,81.66,80.44,0.84,659,11105,0.01,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,31/12/2021 00:00,1731789,0,260.71,18387,0,1.14,13854.58,0,2.09,147.1,0,0.01,1.59,,,,,,,,,27993035,30907,224.64,0.25,37125,0.3,0.01,117.5,people tested,201971478,101215832,99712082,1043564,1273,57830,162.94,81.66,80.44,0.84,467,8500,0.01,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,-13147.4,-0.46,2.07,-105.51
JPN,Asia,Japan,01/01/2022 00:00,1731789,0,260.71,18387,0,1.14,13854.58,0,2.09,147.1,0,0.01,1.76,,,,,,,,,28000037,7002,224.7,0.06,32980,0.26,0.01,96,people tested,201971819,101215847,99712106,1043866,341,40185,162.94,81.66,80.44,0.84,324,4508,0,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
